county,sub_county,ward,facility_code,facility_name,keph_level,operation_status,lat,lon,available_chws,ward_population,vulnerability_score,under5_share,distance_to_level3_km,terrain_class,phc_access_1h_share,travel_friction_phc_1h,stunting_u5_pct,wasting_u5_pct,underweight_u5_pct,facility_delivery_pct,skilled_delivery_pct,anc4_pct,maternal_risk_index,hh_itn_ownership_pct,malaria_itn_gap_pct,ccri_malaria_pf_score,ccri_riverine_flood_score,ccri_drought_score,ccri_food_insecurity_score,ccri_child_nutrition_score,ccri_maternal_health_score,ccri_risk_index,flood_risk_flag,seasonal_mobility_flag,chw_monthly_stipend_kes,anc_skilled_pct,poverty_overall_pct,linked_chu_count,real_chw_headcount,adm2_match_level,adm2_pcode,adm2_name
KILIFI,kilifi north,MNARANI,11836.0,Takaungu Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1288760154851222,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003011,Kilifi North
KILIFI,malindi,MALINDI TOWN,16528.0,Subira Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,31200,0.76,0.12831770034594672,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
GARISSA,ijara,IJARA,13426.0,Ruqa Dispensary,Level 2,Operational,0.3507864,40.1116395,2,9800,0.85,0.14551991186078128,41.666,arid,1.0,0.0,9.0,15.3,14.1,61.4,68.1,31.2,38.6,19.7,80.3,7.8,6.0,9.4,10.0,4.9,9.6,8.4,1.0,1,5000,77.5,67.8,1,,subcounty_exact,KE007032,Ijara
KILIFI,magarini,GARASHI,11248.0,Baricho Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1430688616634187,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
LAMU,lamu west,HINDI,11409.0,Hindi Magogoni Dispensary,Level 2,Operational,-1.6958246,41.52466,2,11300,0.75,0.12589658173524204,6.666,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005022,Lamu West
MARSABIT,laisamis,KARGI/SOUTH HORR,12199.0,Kargi Dispensary,Level 2,Operational,3.5244107,39.0710346,2,11000,0.92,0.16039390545423807,0.0,arid,0.9338066961109585,0.06619330388904154,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010048,Laisamis
KILIFI,malindi,JILORE,11244.0,Baolala Dispensary,Level 2,Operational,-3.1796306,39.7858198,2,22000,0.76,0.12831770034594672,8.054,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003016,Malindi
KILIFI,magarini,MARAFA,11578.0,Matolani Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,18200,0.76,0.1430688616634187,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
KILIFI,malindi,MALINDI TOWN,11320.0,Dr Kasamjee Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,31200,0.76,0.12831770034594672,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
KILIFI,kilifi south,JUNJU,11444.0,Junju Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1265490109662199,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003012,Kilifi South
KILIFI,kilifi north,MNARANI,11447.0,Kadzinuni Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1288760154851222,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
KILIFI,magarini,ADU,11563.0,Marereni Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1430688616634187,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003017,Magarini
SAMBURU,samburu east,WASO,15028.0,Lerrata Dispensary,Level 2,Operational,1.0679655,37.231326,2,10200,0.87,0.16415413643525453,13.9,arid,0.0025968215682079013,0.997403178431792,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,1,,subcounty_exact,KE025135,Samburu East
KILIFI,malindi,MALINDI TOWN,11347.0,Surgery Clinic,Level 2,Operational,-3.1116436,39.5512605,2,31200,0.76,0.12831770034594672,0.063,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
KILIFI,ganze,BAMBA,11609.0,Midoina Dispensary,Level 2,Operational,-3.5440598,39.3154575,2,18900,0.76,0.14612703107594208,28.815,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003015,Ganze
KILIFI,ganze,SOKOKE,11305.0,Dida Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.14612703107594208,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003015,Ganze
SAMBURU,samburu north,NYIRO,15757.0,Tuum Dispensary,Level 2,Operational,1.0679655,37.231326,2,8900,0.87,0.16597543681267224,13.9,arid,0.0,1.0,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,1,,subcounty_exact,KE025134,Samburu North
KILIFI,rabai,MWAWESA,11266.0,Bwagamoyo Dispensary,Level 2,Operational,-3.9401909,39.6447863,2,22000,0.76,0.12527744948257474,11.257,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,0.0,0,5000,99.3,,1,,subcounty_exact,KE003014,Rabai
KILIFI,rabai,MWAWESA,11498.0,Kombeni Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.12527744948257474,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,0.0,0,5000,99.3,,1,,subcounty_exact,KE003014,Rabai
GARISSA,fafi,FAFI,13459.0,Yumbis Dispensary,Level 2,Operational,0.3507864,40.1116395,2,11200,0.85,0.142575550431571,41.666,arid,0.00034280817026139125,0.9996571918297386,9.0,15.3,14.1,61.4,68.1,31.2,38.6,19.7,80.3,7.8,6.0,9.4,10.0,4.9,9.6,8.4,1.0,1,5000,77.5,67.8,1,,subcounty_exact,KE007031,Fafi
LAMU,lamu west,BAHARI,16202.0,Baraka Medical Clinic (Lamu),Level 2,Operational,-2.2934777,40.9135777,2,9600,0.75,0.12589658173524204,2.961,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005022,Lamu West
KILIFI,kilifi north,SOKONI,11487.0,Kisauni Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1288760154851222,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
KILIFI,rabai,RABAI/KISURUTINI,16186.0,Dagamra Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,18700,0.76,0.12527744948257474,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,0.0,0,5000,99.3,,1,,subcounty_exact,KE003014,Rabai
ISIOLO,isiolo,NGARE MARA,12647.0,Ngaremara Dispensary,Level 2,Operational,0.2857858,37.5436727,2,18200,0.84,0.1472046236206165,8.725,arid,0.8542403183095184,0.14575968169048165,14.1,7.2,11.5,83.7,85.0,52.9,16.3,51.7,48.3,6.1,4.6,4.0,7.5,7.8,6.9,7.3,1.0,1,5000,99.3,,1,,county_mean,,
LAMU,lamu west,WITU,11733.0,Pandanguo Dispensary,Level 2,Operational,-1.6958246,41.52466,2,12400,0.75,0.12589658173524204,6.666,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005022,Lamu West
KILIFI,malindi,KAKUYUNI,11236.0,Bakhita Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.12831770034594672,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
KILIFI,kaloleni,KAYAFUNGO,11859.0,Tsangatsini Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.13836680838586718,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003013,Kaloleni
KWALE,lunga lunga,VANGA,11712.0,Ngathini Dispensary,Level 2,Operational,-4.3959567,39.3108753,2,19800,0.8,0.15456647312342872,12.611,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,3,,subcounty_exact,KE002008,Lunga Lunga
KILIFI,rabai,KAMBE/RIBE,16192.0,Kambe Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.12527744948257474,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,0.0,0,5000,99.3,,0,,subcounty_exact,KE003014,Rabai
KILIFI,malindi,GANDA,11298.0,Danrose Clinic,Level 2,Operational,-3.1116436,39.5512605,2,22000,0.76,0.12831770034594672,0.063,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
GARISSA,balambala,BALAMBALA,13319.0,Daley Dispensary,Level 2,Operational,0.3507864,40.1116395,2,12300,0.85,0.1425179211469534,41.666,arid,0.7055406212664277,0.2944593787335723,9.0,15.3,14.1,61.4,68.1,31.2,38.6,19.7,80.3,7.8,6.0,9.4,10.0,4.9,9.6,8.4,1.0,1,5000,77.5,67.8,1,,subcounty_exact,KE007028,Balambala
MARSABIT,laisamis,LOIYANGALANI,12432.0,Loiyangalani Dispensary,Level 2,Operational,3.5244107,39.0710346,2,9600,0.92,0.16039390545423807,0.0,arid,0.9338066961109585,0.06619330388904154,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,0,,subcounty_exact,KE010048,Laisamis
KILIFI,malindi,MALINDI TOWN,11362.0,Ebenezer Medical Clinic (Malindi),Level 2,Operational,-3.5226766,39.5291057,2,31200,0.76,0.12831770034594672,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
KILIFI,ganze,SOKOKE,11653.0,Muryachakwe Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.14612703107594208,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003015,Ganze
TANA RIVER,GARSEN,GARSEN NORTH,11586.0,Maziwa Dispensary,Level 2,Operational,-1.0182385,39.793616,2,9800,0.86,0.16186862077990055,18.955,arid,1.0,0.0,21.1,11.3,16.8,51.1,59.2,61.2,48.9,71.3,28.7,7.5,9.7,8.7,10.0,5.9,10.0,8.0,1.0,1,5000,95.3,66.7,1,,subcounty_exact,KE004018,Garsen
MARSABIT,laisamis,KORR/NGURUNIT,12385.0,Korr Dispensary,Level 2,Operational,3.5244107,39.0710346,2,11000,0.92,0.16039390545423807,0.0,arid,0.9338066961109585,0.06619330388904154,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010048,Laisamis
KILIFI,magarini,SABAKI,16523.0,Mwavizi Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1430688616634187,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
KILIFI,ganze,SOKOKE,11532.0,Madamani Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.14612703107594208,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,2,,subcounty_exact,KE003015,Ganze
GARISSA,ijara,MASALANI,16659.0,Furqan Dispensary,Level 2,Operational,0.3507864,40.1116395,2,12800,0.85,0.14551991186078128,41.666,arid,1.0,0.0,9.0,15.3,14.1,61.4,68.1,31.2,38.6,19.7,80.3,7.8,6.0,9.4,10.0,4.9,9.6,8.4,1.0,1,5000,77.5,67.8,0,,subcounty_exact,KE007032,Ijara
KILIFI,ganze,BAMBA,16179.0,Maryango Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,18900,0.76,0.14612703107594208,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003015,Ganze
KILIFI,kilifi north,MNARANI,11360.0,Dzitsoni Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1288760154851222,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
KILIFI,kilifi south,CHASIMBA,11287.0,Chizi Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1265490109662199,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003012,Kilifi South
LAMU,lamu west,BAHARI,11877.0,Uzima Medical Clinic (Lamu),Level 2,Operational,-2.2934777,40.9135777,2,9600,0.75,0.12589658173524204,2.961,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005022,Lamu West
KILIFI,rabai,RURUMA,16193.0,Jamii Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.12527744948257474,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,0.0,0,5000,99.3,,0,,subcounty_exact,KE003014,Rabai
KILIFI,kilifi north,MATSANGONI,11876.0,Uzima Medical Clinic (Kilifi),Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1288760154851222,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
KILIFI,kilifi north,SOKONI,11663.0,Mtaani Clinic,Level 2,Operational,-3.1116436,39.5512605,2,22000,0.76,0.1288760154851222,0.063,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
SAMBURU,samburu east,WAMBA NORTH,15444.0,Oromodei Dispensary,Level 2,Operational,1.0679655,37.231326,2,9800,0.87,0.16415413643525453,13.9,arid,0.0025968215682079013,0.997403178431792,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,0,,subcounty_exact,KE025135,Samburu East
KWALE,lunga lunga,MWERENI,11691.0,Mwangulu Dispensary,Level 2,Operational,-4.3959567,39.3108753,2,19800,0.8,0.15456647312342872,12.611,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,3,,subcounty_exact,KE002008,Lunga Lunga
KILIFI,kilifi north,SOKONI,11493.0,Kiwandani Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.1288760154851222,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,1,,subcounty_exact,KE003011,Kilifi North
LAMU,lamu west,WITU,11306.0,Didewaride Dispensary,Level 2,Operational,-1.6958246,41.52466,2,12400,0.75,0.12589658173524204,6.666,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,2,,subcounty_exact,KE005022,Lamu West
KILIFI,kilifi north,MATSANGONI,11288.0,Roka Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1288760154851222,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
MANDERA,mandera south,ELWAK SOUTH,13341.0,Fincharo Dispensary,Level 2,Operational,3.16894,40.0978592,2,8700,0.9,0.1904437541067638,213.769,arid,0.5476866233886865,0.45231337661131354,20.5,17.3,23.2,50.4,54.7,40.4,49.6,15.7,84.3,9.6,8.2,1.4,10.0,7.5,6.6,8.5,1.0,1,5000,76.4,72.9,0,,subcounty_exact,KE009042,Mandera South
KILIFI,kilifi north,WATAMU,11894.0,Watamu Community Health Care,Level 2,Operational,-3.9551348,39.7471238,2,22000,0.76,0.1288760154851222,0.476,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
KILIFI,kilifi north,TEZO,11848.0,Tezo Community Health Care,Level 2,Operational,-3.9551348,39.7471238,2,22000,0.76,0.1288760154851222,0.476,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003011,Kilifi North
TANA RIVER,BURA,SALA,11804.0,Sombo Dispensary,Level 2,Operational,-1.0182385,39.793616,2,10500,0.86,0.1575021369215992,18.955,arid,1.0,0.0,21.1,11.3,16.8,51.1,59.2,61.2,48.9,71.3,28.7,7.5,9.7,8.7,10.0,5.9,10.0,8.0,1.0,1,5000,95.3,66.7,3,,subcounty_exact,KE004020,Bura
KILIFI,magarini,MAGARINI,11559.0,Mambrui Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,24500,0.76,0.1430688616634187,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
KWALE,matuga,TSIMBA GOLINI,11587.0,Mazumalume Dispensary,Level 2,Operational,-4.2451664,39.4896925,2,19800,0.8,0.13139450546197343,10.891,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,1,,subcounty_exact,KE002009,Matuga
KILIFI,magarini,MAGARINI,11777.0,Sea Breeze Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,24500,0.76,0.1430688616634187,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
TANA RIVER,BURA,BURA,11264.0,Bura  Sub county Hospital,Level 4,Operational,-1.1825263,39.8391173,6,12400,0.86,0.1575021369215992,0.0,arid,1.0,0.0,21.1,11.3,16.8,51.1,59.2,61.2,48.9,71.3,28.7,7.5,9.7,8.7,10.0,5.9,10.0,8.0,1.0,1,5000,95.3,66.7,4,,subcounty_exact,KE004020,Bura
KWALE,lunga lunga,DZOMBO,11558.0,Mamba Dispensary,Level 2,Operational,-4.4591582,39.2436566,2,19800,0.8,0.15456647312342872,18.892,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,3,,subcounty_exact,KE002008,Lunga Lunga
MARSABIT,laisamis,KARGI/SOUTH HORR,12030.0,Gatab Health Centre,Level 3,Operational,2.0027755,37.909047,4,11000,0.92,0.16039390545423807,0.0,arid,0.9338066961109585,0.06619330388904154,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010048,Laisamis
TANA RIVER,BURA,CHEWELE,11284.0,Chewele Dispensary,Level 2,Operational,-1.1578978,39.9517027,2,8100,0.86,0.1575021369215992,12.812,arid,1.0,0.0,21.1,11.3,16.8,51.1,59.2,61.2,48.9,71.3,28.7,7.5,9.7,8.7,10.0,5.9,10.0,8.0,1.0,1,5000,95.3,66.7,1,,subcounty_exact,KE004020,Bura
TANA RIVER,BURA,BANGALE,11242.0,Bangali Dispensary,Level 2,Operational,-1.0182385,39.793616,2,7600,0.86,0.1575021369215992,18.955,arid,1.0,0.0,21.1,11.3,16.8,51.1,59.2,61.2,48.9,71.3,28.7,7.5,9.7,8.7,10.0,5.9,10.0,8.0,1.0,1,5000,95.3,66.7,2,,subcounty_exact,KE004020,Bura
SAMBURU,samburu east,WASO,14212.0,Archers Post Health Centre,Level 3,Operational,1.7416357,37.3081385,4,10200,0.87,0.16415413643525453,0.0,arid,0.0025968215682079013,0.997403178431792,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,2,,subcounty_exact,KE025135,Samburu East
KILIFI,ganze,SOKOKE,11359.0,Dzikunze Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.14612703107594208,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,2,,subcounty_exact,KE003015,Ganze
KILIFI,kaloleni,MARIAKANI,11529.0,Mabati Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.13836680838586718,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003013,Kaloleni
KILIFI,malindi,SHELLA,11796.0,Siloam Medical Clinic (Malindi),Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.12831770034594672,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
MARSABIT,saku,MARSABIT CENTRAL,11940.0,Badassa Dispensary,Level 2,Operational,3.5244107,39.0710346,2,16700,0.92,0.14238372663895527,0.0,arid,1.0,0.0,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010047,Saku
LAMU,lamu west,BAHARI,11565.0,Maria Teressa Nuzzo Health Centre,Level 3,Operational,-1.7436736,41.4885244,4,9600,0.75,0.12589658173524204,0.0,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005022,Lamu West
SAMBURU,samburu east,WAMBA EAST,15768.0,Wamba Health Centre,Level 3,Operational,1.7416357,37.3081385,4,10200,0.87,0.16415413643525453,0.0,arid,0.0025968215682079013,0.997403178431792,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,3,,subcounty_exact,KE025135,Samburu East
